transaction_id,customer_id,amount,transaction_date,status
TXN0011356,CRM006050,1290.15,2022-03-14,completed
TXN0000935,CRM010456,32.44,2023-04-03,completed
TXN0008067,CRM002610,175.62,2024-06-01,completed
TXN0008751,CRM003458,1011.95,2022-01-08,completed
TXN0009542,CRM002652,188.0,2022-08-26,completed
TXN0011981,CRM010178,94.4,2024-02-08,failed
TXN0001465,CRM004602,1575.64,2022-04-30,completed
TXN0011218,CRM000519,32.05,2023-10-07,completed
TXN0002353,CRM002964,467.84,2023-09-17,completed
TXN0004000,CRM009368,104.13,2023-09-26,completed
TXN0011045,CRM007685,965.65,2024-04-25,failed
TXN0003277,GHOST00409,111.45,2024-06-14,completed
TXN0009825,CRM002964,630.0,2023-01-25,completed
TXN0005296,CRM005995,102.92,2023-05-02,completed
TXN0009534,GHOST01080,95.09,2023-06-24,completed
TXN0006486,CRM004077,45.95,2022-09-07,completed
TXN0005519,GHOST00779,72.33,2024-02-02,pending
TXN0002979,CRM009250,31.99,2022-01-02,pending
TXN0001779,CRM006008,118.39,2023-09-24,completed
TXN0006447,CRM000929,189.82,2022-03-14,completed
TXN0006118,GHOST00425,336.47,2023-08-28,pending
TXN0003276,CRM008836,508.31,2023-05-19,completed
TXN0011983,CRM000950,27.76,2023-03-26,completed
TXN0001884,CRM007329,318.22,2022-01-20,completed
TXN0003168,CRM008361,1103.17,2023-03-21,completed
TXN0008578,CRM006409,150.55,2023-06-12,failed
TXN0003107,CRM008942,31.53,2023-01-29,failed
TXN0005453,CRM003618,189.44,2022-12-28,completed
TXN0011504,CRM002301,158.4,2024-04-07,completed
TXN0001961,CRM007004,653.39,2024-04-23,completed
TXN0011616,CRM007774,240.98,2022-07-16,completed
TXN0003813,GHOST00918,159.36,2022-12-25,completed
TXN0001978,CRM000026,186.18,2023-03-08,completed
TXN0005277,CRM003094,355.97,2023-04-13,completed
TXN0007729,GHOST01012,48.22,2024-03-01,pending
TXN0001621,CRM009882,584.37,2023-06-04,completed
TXN0008713,CRM005006,120.1,2023-09-18,completed
TXN0000358,CRM008520,184.08,2024-02-23,completed
TXN0001279,CRM010395,34.93,2023-08-16,completed
TXN0000433,CRM009194,3533.2,2023-05-27,completed
TXN0008194,CRM006762,3250.83,2022-07-26,completed
TXN0011881,CRM003593,43.13,2023-01-13,completed
TXN0005308,CRM010000,431.57,2024-06-07,completed
TXN0003465,CRM007822,73.34,2023-10-27,completed
TXN0009961,CRM000241,1747.9,2023-04-01,completed
TXN0004304,CRM005341,421.36,2024-06-04,completed
TXN0008819,CRM004226,58.43,2022-07-11,completed
TXN0010664,CRM007424,683.61,2022-06-04,completed
TXN0001063,CRM006038,521.92,2023-04-18,completed
TXN0007300,CRM006936,36.28,2023-07-01,completed
TXN0006382,CRM004058,206.53,2024-05-08,completed
TXN0010317,CRM006721,395.58,2023-07-23,completed
TXN0006933,CRM005962,176.6,2023-11-21,completed
TXN0008730,CRM006384,227.91,2022-04-11,completed
TXN0006907,CRM004273,315.83,2024-02-08,failed
TXN0000787,CRM005834,241.18,2023-02-15,refunded
TXN0010871,CRM002418,642.95,2023-12-01,refunded
TXN0003929,CRM003895,317.96,2023-07-09,completed
TXN0010818,CRM008256,877.61,2024-06-10,completed
TXN0002555,CRM008881,959.77,2022-03-26,completed
TXN0001259,CRM003649,233.77,2022-04-07,completed
TXN0004853,CRM003144,1578.02,2024-01-29,completed
TXN0002198,CRM007773,3900.13,2023-02-13,pending
TXN0002494,CRM007308,825.3,2022-06-19,completed
TXN0003794,CRM004253,33.35,2022-03-22,refunded
TXN0006735,CRM003363,104.01,2022-06-08,completed
TXN0004510,GHOST00003,731.57,2022-06-21,refunded
TXN0008411,CRM000463,550.96,2022-04-27,completed
TXN0008249,CRM006234,407.42,2022-10-28,completed
TXN0006390,CRM001742,131.03,2022-05-27,completed
TXN0010718,CRM007277,364.14,2024-06-25,completed
TXN0001627,CRM009306,169.48,2023-11-20,completed
TXN0000525,CRM002176,254.72,2023-01-20,pending
TXN0009529,CRM000826,245.78,2022-07-20,pending
TXN0006280,CRM005619,66.64,2024-06-25,refunded
TXN0011760,GHOST00681,46.46,2023-11-23,completed
TXN0002373,CRM002747,269.78,2024-03-07,pending
TXN0004515,CRM002682,25.7,2022-09-28,completed
TXN0000772,CRM002302,116.17,2024-04-07,pending
TXN0009190,CRM001269,828.16,2022-08-08,failed
TXN0011756,CRM002703,1678.1,2022-12-04,completed
TXN0001296,GHOST00051,45.79,2024-05-17,completed
TXN0003165,CRM009584,2361.84,2022-02-25,completed
TXN0008807,CRM001682,162.37,2024-02-03,completed
TXN0001948,CRM008788,25.81,2023-01-19,completed
TXN0011787,GHOST00212,1002.92,2022-08-13,completed
TXN0003525,CRM003935,734.47,2023-08-02,failed
TXN0000734,CRM003693,66.28,2023-11-01,completed
TXN0010756,CRM002189,88.53,2022-05-12,completed
TXN0011161,CRM004191,85.95,2024-04-26,failed
TXN0007633,GHOST00320,236.5,2022-10-19,completed
TXN0009334,CRM002516,671.58,2023-07-21,completed
TXN0006810,CRM006320,171.19,2024-01-24,completed
TXN0001417,CRM009403,,2023-10-25,completed
TXN0000735,CRM010446,17.39,2022-01-21,failed
TXN0003422,CRM001612,212.97,2022-03-25,pending
TXN0007823,CRM007303,248.43,2022-05-02,completed
TXN0006130,CRM006722,1608.74,2022-11-26,completed
TXN0009654,CRM000850,371.47,2023-03-21,completed
TXN0004579,CRM008616,93.13,2024-06-13,completed
TXN0005041,CRM000981,346.26,2022-08-30,completed
TXN0006009,CRM001074,447.16,2023-09-23,completed
TXN0009088,GHOST00387,20.82,2022-03-24,completed
TXN0003678,GHOST00711,50.61,2022-06-20,completed
TXN0009259,CRM009575,323.67,2023-03-06,completed
TXN0001533,CRM008897,198.81,2023-04-12,completed
TXN0001540,CRM006829,185.83,2023-04-06,completed
TXN0000109,CRM001463,28.31,2023-07-12,completed
TXN0007904,CRM001372,124.22,2023-03-17,failed
TXN0001854,CRM009050,215.32,2022-05-20,completed
TXN0009636,CRM010037,73.01,2023-02-05,completed
TXN0001881,CRM003017,218.83,2023-01-06,completed
TXN0002456,CRM006648,191.39,2022-10-22,completed
TXN0004191,GHOST00987,881.91,2022-12-18,completed
TXN0005169,CRM010471,1479.52,2023-10-17,completed
TXN0005962,GHOST00393,689.04,2022-09-20,completed
TXN0001800,GHOST00627,78.7,2022-11-19,completed
TXN0001714,GHOST00509,68.16,2022-12-01,completed
TXN0000219,CRM006825,780.21,2022-07-13,pending
TXN0007821,CRM005074,636.86,2023-12-07,completed
TXN0007361,CRM009796,314.91,2024-05-04,completed
TXN0006101,CRM003458,354.77,2023-11-16,completed
TXN0003145,CRM002013,1562.01,2022-12-22,completed
TXN0000333,CRM004006,1268.66,2023-02-14,completed
TXN0011528,CRM008574,323.25,2022-11-28,completed
TXN0001131,GHOST00068,1902.8,2023-06-05,completed
TXN0010792,CRM000103,224.0,2022-09-21,completed
TXN0001402,CRM009645,473.98,2024-01-19,completed
TXN0000344,CRM000823,105.82,2022-10-19,pending
TXN0005216,CRM006367,146.85,2022-04-25,refunded
TXN0003199,CRM001084,92.71,2024-05-04,pending
TXN0009678,CRM003344,119.07,2023-02-20,completed
TXN0001667,CRM001163,770.27,2023-11-08,pending
TXN0005651,CRM001316,1720.87,2023-12-30,completed
TXN0000816,CRM009866,198.94,2023-05-09,completed
TXN0000240,CRM010029,2544.18,2022-12-03,completed
TXN0005740,CRM009021,24.72,2022-02-23,completed
TXN0006952,CRM009318,442.91,2022-03-11,pending
TXN0008332,CRM006621,,2022-02-24,completed
TXN0000216,CRM003762,59.85,2022-08-11,completed
TXN0009362,CRM008185,155.65,2022-05-17,completed
TXN0008296,CRM000251,36.67,2022-07-15,completed
TXN0007248,CRM000237,27.41,2023-09-02,completed
TXN0010150,CRM007047,1322.78,2023-01-02,completed
TXN0008595,CRM006364,138.52,2023-09-18,pending
TXN0010415,CRM003543,3968.72,2022-02-20,completed
TXN0003711,CRM008127,80.8,2023-10-24,completed
TXN0002484,CRM007444,414.05,2023-11-25,completed
TXN0009588,CRM001726,136.82,2022-02-28,completed
TXN0005654,CRM006036,84.79,2024-03-03,completed
TXN0007345,CRM001977,905.48,2024-03-17,completed
TXN0009461,CRM004766,52.59,2023-05-04,completed
TXN0004235,CRM009450,53.72,2024-02-19,pending
TXN0000899,CRM000958,153.92,2022-05-03,completed
TXN0006064,CRM003579,449.41,2023-10-14,pending
TXN0001300,CRM006167,78.88,2022-10-07,completed
TXN0001674,GHOST01056,208.78,2023-05-17,completed
TXN0006936,CRM003882,87.19,2022-08-02,completed
TXN0007097,CRM008622,380.67,2022-08-27,pending
TXN0011784,CRM005987,90.88,2023-12-13,pending
TXN0002485,CRM007526,244.83,2022-12-06,completed
TXN0007057,CRM005875,140.4,2024-04-26,completed
TXN0006014,CRM004920,434.64,2022-04-06,completed
TXN0001257,CRM008286,829.98,2024-06-14,refunded
TXN0003785,CRM008378,110.5,2023-05-28,completed
TXN0001825,CRM001106,138.15,2022-07-15,completed
TXN0011070,CRM008390,787.42,2023-04-17,completed
TXN0002527,CRM006571,63.81,2023-04-22,completed
TXN0006301,CRM009753,366.31,2023-06-25,failed
TXN0008650,CRM007135,364.12,2022-02-22,refunded
TXN0002063,CRM007435,250.03,2022-10-18,completed
TXN0001564,CRM002131,192.48,2024-04-21,completed
TXN0010989,CRM008915,473.49,2022-09-11,completed
TXN0002879,GHOST01160,119.63,2024-01-04,failed
TXN0003783,CRM008746,221.69,2023-08-06,completed
TXN0006948,CRM002217,241.52,2024-06-02,pending
TXN0002595,CRM010281,84.17,2024-04-18,completed
TXN0008229,CRM000233,6313.54,2024-06-12,completed
TXN0006050,CRM009252,1118.3,2023-08-10,completed
TXN0009387,CRM006894,4308.4,2023-05-13,completed
TXN0011277,CRM007055,296.07,2022-12-30,completed
TXN0007285,CRM001681,208.35,2023-08-15,completed
TXN0004074,CRM009104,211.9,2022-08-03,completed
TXN0003166,CRM002076,58.51,2023-03-10,completed
TXN0008212,CRM004828,,2022-04-28,completed
TXN0008681,CRM000760,90.69,2023-05-02,pending
TXN0010211,CRM009776,276.57,2023-02-22,completed
TXN0011122,CRM004320,,2022-04-23,completed
TXN0010521,CRM001551,1586.93,2022-05-17,completed
TXN0002172,CRM010349,1572.38,2023-03-16,completed
TXN0005418,CRM010230,87.13,2023-05-28,completed
TXN0002445,CRM005188,98.08,2022-01-02,completed
TXN0010529,CRM008404,,2023-08-09,completed
TXN0010229,CRM004614,341.24,2022-10-04,completed
TXN0008653,CRM009533,918.57,2024-01-10,completed
TXN0003835,CRM003342,3990.09,2022-04-24,completed
TXN0003995,GHOST00699,29.12,2023-07-20,completed
TXN0011663,GHOST00840,262.71,2022-09-03,failed
TXN0010358,CRM005843,191.16,2023-07-26,failed
TXN0010021,CRM002721,416.12,2022-11-02,completed
TXN0004952,CRM003919,681.31,2022-05-29,completed
TXN0000638,CRM000560,811.74,2023-07-06,completed
TXN0007383,CRM010211,111.54,2023-05-28,completed
TXN0004140,CRM001121,151.93,2022-07-23,completed
TXN0005790,CRM008578,501.77,2022-03-23,completed
TXN0008342,CRM005227,126.09,2023-11-27,pending
TXN0004470,CRM008766,131.14,2022-03-17,completed
TXN0002725,CRM008407,1998.35,2022-05-30,completed
TXN0006493,CRM004404,154.62,2022-10-18,completed
TXN0008804,CRM005062,618.88,2022-01-24,refunded
TXN0000769,CRM010285,69.02,2023-11-26,completed
TXN0011989,CRM000296,37.52,2022-02-02,completed
TXN0002066,CRM004917,116.61,2022-08-26,completed
TXN0010950,CRM004131,219.35,2023-11-05,completed
TXN0005933,CRM006432,2296.35,2024-05-02,completed
TXN0011692,CRM007638,271.63,2022-08-09,pending
TXN0003131,CRM006480,612.79,2023-04-25,completed
TXN0011573,CRM006913,171.89,2022-03-05,completed
TXN0010832,GHOST00110,49.57,2022-05-26,completed
TXN0001376,CRM006410,249.7,2022-06-12,completed
TXN0006850,CRM003274,147.81,2022-04-03,completed
TXN0004079,CRM003909,954.55,2022-11-25,completed
TXN0007647,CRM009572,73.22,2023-02-12,completed
TXN0008104,CRM008106,421.16,2023-06-23,completed
TXN0011021,CRM004294,202.77,2023-11-05,completed
TXN0004819,CRM004678,564.36,2022-08-27,refunded
TXN0003377,GHOST00575,1511.18,2022-11-14,completed
TXN0006197,CRM008768,112.86,2022-04-08,pending
TXN0007093,CRM009959,345.04,2023-12-19,completed
TXN0009366,CRM006499,3746.26,2023-01-15,completed
TXN0001351,CRM000453,1042.94,2022-04-28,completed
TXN0004577,CRM003741,278.06,2022-01-04,completed
TXN0011867,CRM001015,1938.74,2023-10-20,completed
TXN0007522,CRM002651,836.92,2024-01-05,completed
TXN0002982,CRM010086,157.61,2023-11-14,pending
TXN0005198,CRM006051,857.42,2023-03-16,completed
TXN0010130,CRM001326,6534.29,2024-04-22,failed
TXN0003426,CRM001503,1157.58,2024-01-20,completed
TXN0011342,CRM002854,712.95,2024-03-24,completed
TXN0004467,CRM000675,,2024-06-01,completed
TXN0010584,CRM009344,67.66,2022-03-02,refunded
TXN0003140,CRM007490,22.25,2023-06-29,refunded
TXN0009076,CRM010334,482.67,2022-02-10,pending
TXN0001007,CRM000358,82.41,2023-06-04,completed
TXN0005941,CRM006587,1549.43,2024-05-07,completed
TXN0004773,CRM008867,62.53,2022-05-29,completed
TXN0000674,CRM000652,63.55,2022-06-26,completed
TXN0011929,CRM007122,459.55,2022-11-23,completed
TXN0002336,CRM009970,74.54,2022-04-18,completed
TXN0009254,GHOST00697,81.5,2022-04-04,completed
TXN0009041,CRM007092,2019.28,2024-03-08,completed
TXN0005171,CRM001884,198.17,2022-04-19,failed
TXN0011660,CRM000137,94.4,2023-10-14,completed
TXN0009997,CRM000048,1613.7,2023-12-22,completed
TXN0008617,GHOST01067,745.4,2023-02-19,pending
TXN0004114,CRM005564,73.21,2024-05-10,completed
TXN0011878,CRM010248,155.44,2022-06-13,completed
TXN0010413,CRM005807,196.98,2024-06-23,failed
TXN0005193,CRM006657,1106.97,2023-09-11,completed
TXN0000632,CRM009294,768.21,2022-03-11,refunded
TXN0010217,CRM002977,141.16,2022-12-20,completed
TXN0002176,CRM000133,348.32,2022-09-22,completed
TXN0004756,CRM002468,31.54,2022-11-17,completed
TXN0010047,CRM004590,532.33,2024-01-17,completed
TXN0006025,CRM008127,1163.77,2022-08-13,completed
TXN0008285,CRM006657,320.01,2024-01-14,failed
TXN0003256,CRM000267,1754.64,2024-05-17,completed
TXN0002674,GHOST00830,791.84,2023-08-17,pending
TXN0006831,CRM006487,229.36,2023-11-06,failed
TXN0000527,CRM003706,22.41,2023-03-28,completed
TXN0008558,CRM006490,1223.57,2023-10-03,completed
TXN0006383,CRM004087,283.28,2023-12-14,completed
TXN0003099,CRM005281,287.2,2024-02-09,completed
TXN0010879,CRM001120,75.6,2023-03-13,completed
TXN0008627,CRM002872,396.33,2024-02-02,completed
TXN0007127,CRM000241,91.92,2022-11-11,failed
TXN0009127,CRM009724,131.14,2023-12-09,completed
TXN0007838,CRM002500,354.02,2022-03-04,completed
TXN0000536,CRM009769,100.84,2023-01-22,completed
TXN0010827,GHOST00673,,2023-11-11,completed
TXN0008479,GHOST00311,268.77,2023-05-21,completed
TXN0007041,CRM008856,44.11,2024-05-22,completed
TXN0006241,CRM007388,565.11,2024-04-29,completed
TXN0006665,CRM007569,47.26,2022-10-23,refunded
TXN0007595,GHOST00548,39.73,2024-06-13,completed
TXN0009065,CRM009915,206.3,2024-06-05,completed
TXN0009001,CRM002455,221.79,2023-01-07,completed
TXN0008565,CRM001596,713.83,2023-01-22,pending
TXN0010824,GHOST00642,1255.96,2023-11-21,completed
TXN0005680,CRM008316,1754.23,2023-11-30,completed
TXN0004089,CRM008323,69.8,2022-11-26,refunded
TXN0001143,CRM000871,94.74,2023-06-16,completed
TXN0008392,CRM008599,734.39,2022-06-15,failed
TXN0007428,CRM003982,511.96,2024-03-12,pending
TXN0001070,CRM004794,1843.4,2022-02-06,refunded
TXN0006055,CRM008770,639.01,2023-12-14,completed
TXN0000022,CRM007621,242.79,2023-06-14,completed
TXN0009510,CRM003770,,2023-01-17,completed
TXN0008793,CRM001534,247.52,2022-04-02,completed
TXN0006135,CRM009637,3835.01,2023-10-26,failed
TXN0006068,CRM006793,3298.32,2022-02-08,completed
TXN0006879,CRM003745,384.99,2023-09-23,pending
TXN0000963,CRM006330,170.04,2022-02-02,failed
TXN0011600,CRM001991,55.56,2022-04-10,completed
TXN0011869,GHOST00986,295.94,2022-11-02,completed
TXN0007602,CRM004715,223.87,2022-09-24,pending
TXN0003804,CRM000784,411.32,2022-03-19,completed
TXN0000405,CRM008255,82.24,2022-09-26,completed
TXN0005806,CRM006533,110.11,2023-02-03,completed
TXN0010125,CRM000074,431.15,2022-07-12,completed
TXN0001796,CRM007280,235.86,2024-03-08,completed
TXN0002231,CRM006113,920.45,2024-02-21,completed
TXN0000579,CRM009305,31.41,2022-03-25,pending
TXN0003157,CRM003968,938.68,2024-01-08,completed
TXN0010548,CRM007619,74.92,2024-02-21,completed
TXN0011278,CRM004542,74.19,2023-07-28,completed
TXN0009711,CRM008427,622.1,2022-10-07,completed
TXN0001197,CRM001406,22.64,2022-04-18,completed
TXN0008429,CRM003222,274.76,2022-12-16,pending
TXN0011500,CRM009982,338.74,2024-03-21,completed
TXN0001788,GHOST01025,804.01,2022-07-09,failed
TXN0001578,CRM007322,1374.72,2024-02-29,completed
TXN0008397,CRM000711,172.64,2022-08-26,pending
TXN0000868,CRM008353,961.21,2023-06-13,completed
TXN0003011,CRM010079,301.47,2023-09-20,completed
TXN0009651,CRM006517,318.6,2022-03-20,failed
TXN0000061,CRM008570,47.44,2024-02-28,failed
TXN0010854,CRM000127,202.93,2023-09-17,refunded
TXN0002944,CRM000376,531.82,2024-06-16,completed
TXN0009082,CRM006063,1031.61,2022-07-16,completed
TXN0006642,CRM006920,115.58,2022-09-19,completed
TXN0002358,CRM005210,187.97,2024-06-18,failed
TXN0011805,CRM009197,69.62,2022-09-19,completed
TXN0000087,CRM005885,282.9,2024-06-08,completed
TXN0005374,CRM009701,105.99,2023-03-30,completed
TXN0011772,CRM003684,779.65,2024-05-05,refunded
TXN0002005,CRM001161,22.02,2023-03-06,completed
TXN0001705,CRM001480,319.48,2023-01-25,pending
TXN0004361,GHOST00216,1541.13,2023-12-28,pending
TXN0011130,CRM006855,97.31,2022-05-17,completed
TXN0002798,CRM005209,16.25,2022-07-24,completed
TXN0009320,CRM004525,835.44,2022-06-29,completed
TXN0005622,CRM000791,63.51,2023-07-30,completed
TXN0000427,CRM006493,523.01,2023-10-11,completed
TXN0009669,CRM005179,237.14,2023-09-14,completed
TXN0011622,CRM007639,235.09,2024-01-27,completed
TXN0002521,CRM005924,41.53,2023-10-23,completed
TXN0007753,CRM009560,288.27,2024-01-16,completed
TXN0005037,CRM007490,114.89,2023-01-11,completed
TXN0004264,CRM007437,119.33,2023-05-02,pending
TXN0006000,CRM007736,23.99,2023-12-15,pending
TXN0006085,CRM004800,13.39,2024-05-06,completed
TXN0007971,CRM003488,67.87,2023-08-15,failed
TXN0004826,GHOST00178,725.36,2023-10-28,completed
TXN0009785,CRM004151,2840.88,2023-03-12,completed
TXN0011631,CRM009093,460.8,2022-06-10,completed
TXN0002986,CRM006058,23.92,2023-12-25,completed
TXN0008812,CRM010100,134.12,2022-07-09,completed
TXN0006700,GHOST00424,177.84,2023-11-23,pending
TXN0003639,CRM002615,121.17,2022-10-06,refunded
TXN0002196,CRM004994,171.92,2024-02-05,refunded
TXN0001957,CRM003520,48.29,2024-06-20,completed
TXN0007765,GHOST00919,445.31,2022-12-29,completed
TXN0007914,CRM008445,4536.61,2024-06-25,completed
TXN0009010,CRM001793,171.4,2022-07-01,pending
TXN0009817,CRM003689,1408.44,2022-12-15,completed
TXN0009668,CRM009549,38.42,2022-05-09,completed
TXN0008406,CRM009468,33.93,2023-11-16,completed
TXN0008073,GHOST01123,360.93,2022-09-14,completed
TXN0001877,CRM004590,122.56,2022-07-06,pending
TXN0011946,CRM000603,4968.58,2022-12-22,completed
TXN0001997,CRM006820,328.8,2023-11-14,completed
TXN0000347,GHOST01101,542.32,2022-07-20,completed
TXN0002405,CRM006921,710.65,2023-01-10,completed
TXN0010778,CRM000982,163.92,2022-10-26,completed
TXN0002134,CRM006294,136.79,2022-09-02,completed
TXN0005642,CRM005746,314.24,2022-06-29,completed
TXN0001785,CRM005189,127.01,2022-06-10,completed
TXN0008762,CRM010007,157.04,2022-11-18,completed
TXN0001079,CRM009515,286.92,2023-11-04,completed
TXN0005353,CRM008348,2127.28,2023-04-14,completed
TXN0011100,CRM006114,48.27,2023-05-30,completed
TXN0002893,CRM004136,123.84,2022-05-06,completed
TXN0009851,CRM010043,104.48,2023-11-06,completed
TXN0009822,CRM009513,211.4,2023-10-19,completed
TXN0002390,CRM008388,,2023-08-04,refunded
TXN0006002,CRM001747,311.65,2022-07-14,completed
TXN0006355,CRM003587,687.52,2022-12-04,completed
TXN0004947,CRM000141,234.21,2024-03-22,completed
TXN0003480,GHOST00503,489.07,2023-01-10,completed
TXN0004814,CRM006260,5.73,2023-06-07,pending
TXN0005624,CRM004237,36.58,2023-02-12,completed
TXN0000790,CRM005650,485.13,2024-05-06,completed
TXN0002940,GHOST00901,128.43,2023-02-04,completed
TXN0006986,CRM010331,419.26,2022-01-23,failed
TXN0004071,CRM002239,222.36,2022-01-25,completed
TXN0001179,CRM008581,65.2,2022-01-19,completed
TXN0010091,CRM002180,512.09,2023-04-29,completed
TXN0010000,CRM008331,37.51,2022-01-05,completed
TXN0002581,CRM004327,93.73,2023-01-06,refunded
TXN0008481,CRM010056,194.28,2022-09-05,failed
TXN0002340,GHOST00582,3055.96,2022-10-14,completed
TXN0009637,GHOST01037,410.15,2024-03-11,completed
TXN0010859,CRM002893,524.75,2024-04-11,completed
TXN0006190,CRM003401,291.03,2023-03-06,failed
TXN0007796,CRM001187,246.34,2023-12-12,completed
TXN0010621,CRM007823,375.37,2024-05-06,completed
TXN0005390,CRM009242,121.24,2024-04-12,completed
TXN0000107,CRM009117,1304.86,2022-08-06,completed
TXN0002051,GHOST00446,1068.87,2022-12-14,completed
TXN0007111,CRM005175,524.49,2023-03-21,refunded
TXN0008379,CRM006651,273.97,2024-05-13,failed
TXN0008215,CRM002625,19.33,2022-01-20,pending
TXN0000854,CRM006795,468.91,2022-06-20,completed
TXN0008922,CRM007042,1392.41,2023-01-07,failed
TXN0010076,CRM005520,93.44,2022-10-01,completed
TXN0001728,GHOST00098,198.24,2023-06-10,completed
TXN0006015,CRM006782,299.08,2022-03-07,completed
TXN0009270,CRM007891,611.47,2024-04-27,pending
TXN0005583,CRM008810,324.66,2023-02-16,completed
